index,comment,n_star,date_time,label
7041,Máy mua hôm thử xài tôi thử máy đã bị đứng rồi.mang ra Dmx đổi máy khác.nhưng nhân viên không cho đổi kêu đem về xài nào đứng máy nữa mới cho đổi.chán quá xá.,1,24/10/2019,{PERFORMANCE#Negative};{SER&ACC#Negative};
7042,"Cái gì cũng tốt,nhất là pin trâu và thứ 2 là màn hình dài,tiếc thay đt màn hình chỉ dừng bị lại ở mức HD+",4,7/5/2020,{SCREEN#Neutral};{BATTERY#Positive};{GENERAL#Positive};
7043,Có ai hay tự nhiên bị mất wf như mình ko. Phải kết nối lại suốt có khi 1 lúc lâu mới đc. Trong khi đt khác và tivi vẫn xem đc bình thường,1,31/12/2019,{FEATURES#Negative};
7044,"Máy mình mới mua được 5 ngày. Nhưng thấy phần cảm biến vân tay lúc được lúc không. 
Mong add tư vấn. 
Mang ra cửa hàng mình nghĩ 50/50. Bởi lúc được lúc không.",2,24/07/2020,{FEATURES#Negative};{OTHERS};
7045,"Thích camera sau
Sài mượt chiến game lq ngon lành.
Lưng kính nhìn sang mà dễ bám mồ hôi",5,31/07/2019,{CAMERA#Positive};{PERFORMANCE#Positive};{DESIGN#Negative};
7046,Dt mới mua vài tháng. Nói chung hình thức thì đẹp. Nhưng nay máy mất sóng liên tục. Gọi k đc có reset cũng vậy. Lên bảo hành thì kêu gửi hãng cũng gần 1 tháng mới xong. Chán,1,25/12/2019,{FEATURES#Negative};{DESIGN#Positive};{SER&ACC#Negative};
7047,"Đúng là cập nhật lên bản mới nhất rất tệ , nóng máy tốn pin kinh khủng, đành phải ra hãng hạ update về bản cũ , thì thấy pin trâu lắm đọc báo lướt web bằng wifi thì 10' mới sụt 1% , còn lướt 4G thì 7-8' tốn 1% pin ! Đang hài lòng với Realme 6 lắm ý, thề ko bao giờ nâng cấp phần mềm lần nào nữa hahhaah😁😁",5,23/07/2020,{FEATURES#Neutral};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
7048,"Máy dùng rất tốt phù hợp với giá tiền ♥️
Ở độ tuổi Cấp 3 như em thì như vậy là phù hợp. Máy chụp ảnh nét và đẹp. Pin trâu có thể dùng cả ngày",5,19/02/2020,{CAMERA#Positive};{BATTERY#Positive};{PRICE#Positive};{GENERAL#Positive};
7049,Máy ok trong tầm giá chiến game ko nóng mấy đâu ae nhé. Nhân viên điện máy xanh phổ yên thái nguyên nhiệt tình mỗi tội em nhân viên dán màn hình không ưng lắm. Hihi. pin cũng trâu sạc bin ko nhanh lắm nhưng cũng ok vì sạc nhanh có 18w đc cái này mất cái kia cũng là điều đương nhiên. Nói chung là tốt trong tầm giá ae lên mua.,4,30/11/2019,{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Neutral};
7050,Mình thấy cái này ngon mà vân tay nhạy hiệu năng mạnh mà pin thì hơi yếu nói chung là tốt 5 sao,5,3 tuần trước,{FEATURES#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};
7051,"Ko biết lỗi do máy hay do miui thấy lỗi tùm lum, camera thì vào hay báo lỗi khởi động thỉnh thoảng bị treo cả chục giây",3,6/6/2020,{CAMERA#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
7052,Theo mình thấy thì pin sạc khi còn 20% đến 100% chỉ 2h hơn ( tầm 2h15 ). Chơi game  Pubg Mobile hơn 4h30 ( chơi liên tục ). Đt có turbo hỗ trợ chơi game. đồ họa thấp 60 fps bao mượt. Nếu không chơi game nhiều thì có thể dùng 1-2 ngày mới sạc.,5,29/01/2020,{BATTERY#Positive};{PERFORMANCE#Positive};
7053,"Hiệu năng của máy thì khỏi phải bàn quá tuyệt, pin trâu hơn, đặc biệt là ở phần camera kép chụp xóa phông cực chất.",5,2/8/2018,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};
7054,"Máy thì ok nhưng sạc bin nóng wá có bị lỗi ko ạ, có khắc phục đc ko ạ, camera trức nó cứ kêu rè rè nữa làm sao đ khắc phục ạ",5,1/4/2020,{CAMERA#Negative};{BATTERY#Negative};{GENERAL#Positive};
7055,"mình sử dụng những tác vụ cơ bản như nghe nhạc,  xem phim,  đọc tin,  facebook thì 4 ngày mới sạc lại đt,  mình có mua cục sạc 18w nên sạc đầy pin khoảng 1h40 phút,  loa to,  rõ,  màn hình tuy không nét nhưng cũng ổn trong tầm giá",5,14/07/2020,{SCREEN#Neutral};{FEATURES#Positive};{BATTERY#Positive};{PRICE#Neutral};
7056,"Ông già tự mua về, mình xem thấy bất ngờ, cụ chơi quá, màn hềnh tràn viền, các cấu hình đều tốt. Của bền tại người thôi, các cụ cứ thế mà chiến",5,3/5/2020,{PERFORMANCE#Positive};{DESIGN#Positive};
7057,Sản phẩm không có gì để chê. Dùng các sản phẩm của Apple và Samsung đã quá nhiều rồi nên khi chuyển qua P40 Pro cho cảm giác trải nghiệm khác hẳn. Sẽ vẫn ủng hộ Huawei lâu dài.,5,3/7/2020,{GENERAL#Positive};{SER&ACC#Positive};
7058,Tất cả đều ổn ! Trừ camera sau( 4 cam nhưng chụp thua iphone 7) còn lại thì ok pin trâu game tương đối vì chip snap 6x,3,6/6/2020,{CAMERA#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
7059,"Kiểu dáng sang trọng, màu đen rất đẹp cá tính, camera rất đẹp, máy rất mượt và nhanh,  nhân viên phục vụ nhiệt tình, rất hài lòng khi mua hàng điện máy xanh, sẽ ủng hộ thêm nửa",5,7/9/2018,{CAMERA#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{SER&ACC#Positive};
7060,"Mình cũng bị lỗi cuộc gọi ko nghe đc loa trong,phải bật loa ngoài lên mới nghe đc,có cách nào khắc phục ko ad,hay phải đem ra TGDD đổi lại",3,2 tuần trước,{FEATURES#Negative};
7061,Sai đuoc hon 1 tuan. Moi thu đeu đuoc ngoài trừ chup ảnh. Cam quá tệ. Zoom hình ra thì bị vỡ.,3,21/04/2019,{CAMERA#Negative};{GENERAL#Positive};
7062,Dt từ lúc mua có cuộc gọi mà mình nói bên kia ko nghe . ngày nào cũng bị . đem ra tgdd thì ko bị nv. Dc cái chip ngon . pin trâu . ngoài ra tác vụ ko tốt . hay bị lỗi vặt,1,14/04/2020,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};
7063,"Máy bình thường, nhiều ứng dụng rất bất tiện phải dùng email của Xiaomi, camera tệ chẳng tốt như quảng cáo.",2,23/11/2019,{CAMERA#Negative};{FEATURES#Negative};{PERFORMANCE#Positive};{GENERAL#Neutral};
7064,"Em xài thấy cũng OK phết ạ. (Em ko chơi game nặng) chỉ có đều chán cam thật. Em đã ss Độ phân giải cũng bằng các dòng đt kc mà chụp ảnh kém quá, nói chung thất vọng mỗi khoản ấy. Còn pin thì trâu thật đấy xài suốt mà gần 2 ngày mới hết",4,7/7/2020,{SCREEN#Neutral};{CAMERA#Negative};{BATTERY#Positive};{GENERAL#Positive};
7065,"Điện thoại ở ngoài đẹp hơn trong ảnh hay video, pin khỏe, chụp ảnh tốt, vân tay cũng ổn, chứ không tệ như mọi người chê, dù k phải nhạy lắm những vầy cũng được rồi",5,6/6/2019,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{DESIGN#Positive};
7066,"Trong tầm giá này máy quá TỆ , về mặt thứ nhất mặc dù có 4 camera mà chụp hình rất xấu dễ bị out nét , thứ hai cấu hình này chỉ để cho người lớn tuổi thôi còn người trẻ sử dụng thì không ổn định ( tôi đang sử dụng máy 3/32) dễ bị diss ra khỏi ứng dụng và crash lâu lâu thì đang xài thì bị tắt màn hình , về mặt thứ ba pin ổn đủ xài trong một ngày . Nên mua máy về để nghe gọi chứ chơi game là đuối.",2,3/8/2020,{CAMERA#Negative};{BATTERY#Neutral};{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Negative};
7067,"Sản phẩm qua tệ so với gia tiền, cấu hình ảo.Máy hay do ,giật tụt pin nhanh, nhanh hơn tụt quần.",1,27/07/2020,{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Negative};
7068,Sao bin 5000 mà xài mầu hết qua za.đánh 2 trận lq với lược fb chục mà tốn 40 phần trăm bin,4,21/07/2020,{BATTERY#Negative};
7069,Sau khi trải nghiệm..pin nhanh hết.. hiệu ứng vân tay không nhạy...7tr thật đáng ngại,3,31/03/2020,{FEATURES#Negative};{BATTERY#Negative};{PRICE#Negative};
7070,lỗi cảm ưng khi chơi game còn lại đều ổn mong hãng sớm khắc phục,1,15/05/2019,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};
7071,"Mới mua hqua ,Màn hình đẹp  , camera đẹp hơn f11 pro, pin sài cũng ổn đâu tuột nhiều âu , muôn sài lâu hơn thì bật chế độ tiết kiệm pin thôi.",5,2/11/2019,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};
7072,Sản phẩm tuyệt vời pin trâu sạc nhanh cảm ứng mượt mà chụp ảnh đẹp. Loa quà tặng nhỏ siêu xinh âm thanh tương đối ok khi để trong phòng nhỏ.,5,10/8/2020,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{GENERAL#Positive};{SER&ACC#Positive};
7073,sp bị lỗi loa nge nhạc xem phim cứ bị lên xuống thất thường bực hết cả mình.. không rè mà cứ lúc to lúc nhỏ chả hiểu bị làm sao,2,9/5/2020,{FEATURES#Negative};
7074,"1 Vân tay  ko nhạy cho lắm .tay phải thật sạch mới được
2 Camera ko như quảng cáo 
Còn mọi thứ ok",3,3/10/2019,{CAMERA#Negative};{FEATURES#Neutral};{GENERAL#Positive};
7075,"Điện thoại thiết kế rất sang trọng, rất chắc tay chụp hình rất đẹp, màn hình 5.5 inch màn hình to giúp xem phim thoải mái, lướt web chơi game tuyệt vời. Giá giảm khuyến mãi cực hot, có cả hỗ trợ trả góp 0 lãi suất, giúp người dùng thuận tiện, chỉ 50% đã có máy sử dụng rồi. Có 3 màu vàng, hồng, đen rất đẹp, rất thích hợp nhu cầu sử dụng của nhiều nói chung rất ok",4,19/06/2018,{SCREEN#Positive};{CAMERA#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};{SER&ACC#Positive};
7076,"Máy màu bạc đẹp, vừa tay nữ dùng, kết tính năng chống nước, chụp ảnh thực không lừa tình, thích nhất màu ảnh của Iphone, nhìn ảnh chụp live cũng thú vị! Nhân viên tgdd phục vụ quá tốt.",4,1/5/2017,{CAMERA#Positive};{DESIGN#Positive};{SER&ACC#Positive};
7077,Bản thân minh thấy từ lúc mua thì tắt máy mở lại thì bị treo logo còn ngoài ra chơi pubg mobile rất mượt liên quân cx mượt pin trâu camera chụp rất ăn hình,3,10/12/2019,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};
7078,"Máy có cấu hình thấp so với các máy khác trong tầm giá!  Nhưng nếu không chơi game thì các tác vụ bình thường rất ok. Nếu so với SS A20s cùng dung lượng thì con này chất hơn nhiều và cũng rẻ hơn nữa.  Tóm lại nếu anh em chưa xài, chưa cầm trên tay mà chỉ nhìn vào cấu hình để đánh giá thì chưa phản ánh hết được đâu, điện thoại ngoài cấu hình ra thì còn nhiều cái hay lắm. Tóm lại hài lòng với sp nay!",5,27/04/2020,{PERFORMANCE#Negative};{PRICE#Positive};{GENERAL#Positive};
7079,"Hộp nguyên seal, đầy đủ phụ kiện (tai nghe, cáp sạc) Điện thoại chụp hình xoá phông chuẩn",5,22/09/2018,{CAMERA#Positive};{SER&ACC#Positive};
7080,Máy ổn camera chụp đẹp...nhung pin thì nhanh ht dùng chưa 7-->>8tiếng là đã ht pin,4,11/1/2020,{CAMERA#Positive};{BATTERY#Negative};{GENERAL#Positive};
7081,Cảm thấy thất vọng về dòng oppo về sau. Dùng mới đầu thì oki càng về sau càng lag. Chụp ảnh k thật. Pin xuống khá nhanh,1,7/7/2020,{CAMERA#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{SER&ACC#Negative};
7082,"Quá tệ . Thật sự rất thất vọng về sam sung.
Chip xử lý quá kém. Chơi game free fire thi lag liên miên haiz... chán",1,27/01/2020,{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
7083,Sản phẩm tốt. Pin quá trâu lun. Sài cả ngày pin ms hết nổi. Sạc pin ổn tắt hết đa nhiệm bật chế độ tiết kiệm pin lên sạc đầy tầm 2 tiếng. Không nóng lắm,5,2 tuần trước,{BATTERY#Positive};{PERFORMANCE#Neutral};{GENERAL#Negative};
7084,"Máy pin trâu, sạc nhanh, dùng bao mượt nên mua nhé mn, nhân viên tgdd rất nhiệt tình",5,6/2/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};
7085,"Mua gần 1 tháng thấy máy sài ok chụp hình đẹp mượt, không nóng lắm, vân tay hơi chậm nhưng nhận diện khuôn mặt khá nhạy, sóng hơi yếu, pin đủ xài, không chơi game nặng nên không biết chơi game có mượt không nhưng nói chung ok trong tầm giá",5,22/12/2019,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
7086,"Máy ổn, 
hút wifi tốt, pin trâu, game khá mượt. Nhân viên phục vụ nhiệt tình. Ko có z để chê",5,1/8/2020,{FEATURES#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
7087,máy sài cục kì tệ. cảm ứng k mượt gióng như bị liệt vậy ak còn nt thì nhẩy tùm lum. nói túm lại là sai lầm khi mua,1,15/05/2019,{FEATURES#Negative};{GENERAL#Negative};
7088,Dt tốt trong tầm giá không có gì mà mình có thể chê được pin 5000 mah rất trâu bò để dùng cho 1 ngày pupg để mượt cao chơi khá ok,5,19/02/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
7089,"Nói chung là mọi tác vụ đều ổn chỉ mỗi cái vân tay có như không , nghe nhạc thì giống kiểu tra tấn lỗ tai , chơi game thì giật lag mặc dù k chơi nhiều, cẩm ứng phải gõ giống như gõ đầu đứa bạn ghét nó mới nhận ... vân vân mây mây! À được ưu điểm giẩm giá tụt cả cóocxe.",1,31/12/2019,{FEATURES#Negative};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
7090,"Mua con này cho người thân được 1 tuần, giá cả hợp lý, màn hình to và chụp hình đẹp.",5,17/04/2020,{SCREEN#Positive};{CAMERA#Positive};{PRICE#Positive};
7091,Máy lỗi sạc pin mang đi bảo hành về vẫn thế 76% báo đầy vừa cắm sạc báo máy nóng trong khi mình ngồi trong điều hoà . Nản hàng việt nam thương hiệu không bằng tàu khựa. Khuyên các bạn ko lên mua,1,21/05/2020,{BATTERY#Negative};{PERFORMANCE#Negative};{SER&ACC#Negative};
7092,"Pin trâu , chơi game mượt , sạc nhanh , cảm ứng vân tay , nhận diện khuôn mặt nhanh lắm . Một chiếc điện thoại tuyệt vời trong tầm giá ..",5,17/12/2019,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
7093,"Nói chung máy này chơi game tốt,mượt và k nóng nhìu .sạc bin mình thấy cũng khá là nhanh.chơi game liên tục cũng đc 7.8h tiết kái màn hình xem phim k sứng.nghe nhac trên zing nó khựng khựng sao á với lại camera sau nó lòi ra nhìu so với ốp lưng nên dể bị trầy mọi thứ còn lại thì ok hết.(cảm nhận riêng mình)",4,3/12/2019,{SCREEN#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Negative};{GENERAL#Positive};
7094,"pin trân, xài cũng được. Điện thoại hay tự bât quảng cáo rất phiền, cho cách khắc phục đi. cám ơn!",3,4/5/2020,{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Positive};
7095,Pin trâu camera ngon mượt phải biết nhân viên nhiệt tình tư vấn tất .cho 5sao luôn,5,10/11/2019,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};
7096,"Được cái thương hiệu thôi. Xử lý khá chậm. Vận tay ko dùng được nhưng nhận khuôn mặt rất nhạy.
tóm lại là 3*. dùng tạm.",3,6/1/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Neutral};{SER&ACC#Positive};
7097,"Máy ok về mọi thứ, nhưng pin tuột hơi nhanh, nhân viên nhiệt tình^^ Sản phẩm cầm nắm chắc tay,nói chung ok tất trừ 1 điểm yếu vừa kể trên.",5,27/07/2020,{BATTERY#Negative};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};
7098,Mới mua được 1 tuần .Dành cho ai đang phân vân không phải suy nghĩ beat tầm giá 3 tr tất cả đều OK chỉ có camera trước là hơi tệ thôi ai ít sống ảo thì nên mua ngay và luôn,5,17/04/2019,{CAMERA#Negative};{PRICE#Neutral};{GENERAL#Positive};
7099,"mấy sử dụng tốt phù hợp với người lớn tuổi, phần ứng đung coolpad nên bỏ đi vì để giữa màng hình dễ bấm nhầm gửi tin nhắn mất tiền.",4,29/11/2018,{PERFORMANCE#Negative};{GENERAL#Positive};
7100,"Sd 1 thời gian sẽ bị liệt phím nguồn , vì phím nguồn là phím back( thoát) hệ điều hành KaiOS ngu nhất từ trước đến giờ, mà tôi thấy!",3,6 ngày trước,{FEATURES#Negative};
7101,Camera trước vàng khè. Bin hơi yếu. Sạc nhanh gì 2 tiếng rưỡi mới đầy. Tải app về chụp hình cũng không đẹp. Quá thất vọng về samsung,1,31/10/2019,{CAMERA#Negative};{BATTERY#Negative};{SER&ACC#Negative};
7102,"Mấy khá ok nha,ngoài camera trước ko được nét ra thì cái gì cũng hoàn hảo.5 sao xứng đáng",5,29/07/2020,{CAMERA#Negative};{GENERAL#Positive};
